fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-09-29,131,normal,213.6972,258.8408,-45.1436,-17.44,105.3909,77.8541,90.3577,35.2165,24.689,0.5819,-0.4181,59.0449,0.25,0.0,0.205,6,8.9995,8.6038,106.8141,53.6872,1.1848,0.8293,6,0,False
2025-09-29,132,normal,254.775,258.8408,-4.0658,-1.57,100.0783,86.2709,104.3,31.6702,4.204,1.0705,0.0705,59.6222,0.0,0.375,0.0,0,9.9736,8.4994,122.7627,52.4032,0.9094,1.0602,2,5,False
2025-09-29,133,normal,236.4794,258.8408,-22.3613,-8.64,106.8984,81.5381,84.744,34.4195,2.2816,0.9617,-0.0383,59.5273,0.125,0.0,0.0,0,9.425,9.2638,109.1752,50.4994,0.9925,1.0845,4,2,False
2025-09-29,134,normal,249.0051,258.8408,-9.8357,-3.8,110.6442,78.1266,124.8305,35.6206,28.9756,0.5173,-0.4827,60.0235,0.125,0.2338,0.1727,6,9.0303,9.2261,120.2044,54.7937,1.2729,0.9124,5,3,False
2025-09-29,135,normal,321.8761,258.8408,63.0354,24.35,104.0944,82.9437,200.5055,37.1747,28.4928,0.5184,-0.4816,59.1641,0.0,0.125,0.268,7,9.5894,7.7897,151.5796,51.4903,1.3181,1.0239,5,2,False
2025-09-29,136,normal,243.2985,258.8408,-15.5423,-6.0,103.0897,76.6022,111.5741,32.6688,15.2987,0.7414,-0.2586,59.1705,0.25,0.125,0.0243,1,8.8552,8.0489,122.2844,55.6375,0.9832,0.9352,6,2,False
2025-09-29,137,normal,227.3503,258.8408,-31.4905,-12.17,114.202,75.9665,76.0851,35.3638,3.5395,1.059,0.059,59.9407,0.0,0.125,0.0,0,8.7815,8.1929,100.3954,43.3268,1.0808,0.7968,5,4,False
2025-09-29,138,normal,251.12,258.8408,-7.7208,-2.98,98.3189,79.4558,133.4753,35.3038,24.8262,0.5695,-0.4305,57.6616,0.125,0.125,0.0,0,9.1851,8.3368,122.0452,54.2941,1.0904,1.187,8,1,False
2025-09-29,139,normal,233.7126,258.8408,-25.1281,-9.71,98.8452,83.5409,90.1029,32.2479,6.5285,1.1112,0.1112,58.7092,0.125,0.0,0.0,0,9.6574,8.7646,119.3506,65.5867,0.8151,0.9099,3,1,False
2025-09-29,140,normal,230.0849,258.8408,-28.7558,-11.11,108.3264,87.7209,66.4791,29.4595,2.982,1.049,0.049,60.8216,0.25,0.125,0.0,0,10.142,7.992,111.5403,56.3545,0.7635,1.2757,9,5,False
2025-09-29,141,normal,252.7283,258.8408,-6.1125,-2.36,98.3268,85.1959,104.0345,30.6264,4.2024,1.071,0.071,59.2067,0.375,0.0,0.0,0,9.8484,9.1991,127.5363,49.0138,0.8297,1.1888,3,2,False
