beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo,sim_id
337.2294,297.5671,39.6623,13.33,20.2054,175.4361,193.9872,18.5972,33.8021,0.59,-0.41,82.4441,0.2092,0.1348,0.6758,13,9.425,131.3046,56.9127,1.1774,1.0084,3,1,False,372
290.0473,297.5671,-7.5197,-2.53,23.408,182.3454,106.7561,16.5846,5.8775,0.9277,-0.0723,81.3194,0.4773,0.25,0.0,0,9.7962,114.9541,47.8925,0.8996,0.9157,5,3,False,373
235.9264,297.5671,-61.6407,-20.71,7.2949,178.5421,87.1098,17.8335,19.187,1.2359,0.2359,81.3288,0.0,0.0,0.0,0,9.5919,110.9656,50.9394,0.8868,1.4316,3,4,False,374
206.4753,297.5671,-91.0918,-30.61,-10.7872,184.2545,61.2206,17.087,11.1256,1.1371,0.1371,81.1764,0.4592,0.0,0.0,0,9.8988,101.7898,44.2762,0.8828,0.9797,7,1,False,375
184.6458,297.5671,-112.9212,-37.95,9.0237,182.5063,45.5598,18.4906,33.9534,0.59,-0.41,82.8132,0.1156,0.25,0.4486,10,9.8049,98.9342,51.1365,1.1504,1.1964,3,3,False,376
233.4118,297.5671,-64.1552,-21.56,12.4753,195.1909,51.8088,18.2957,7.7675,1.0939,0.0939,82.7432,0.193,0.0,0.0,0,10.4863,99.8801,54.2504,0.9811,1.4636,8,3,False,377
296.7459,297.5671,-0.8211,-0.28,19.2399,182.8737,145.1131,16.7737,33.7071,0.59,-0.41,82.2125,0.5747,0.25,0.1998,4,9.8246,123.4718,47.6225,1.0118,1.1265,7,4,False,378
382.805,297.5671,85.2379,28.64,14.1797,172.1787,217.4376,16.439,4.552,1.0561,0.0561,81.1509,0.6864,0.0,0.0,0,9.25,146.4482,49.9416,0.8572,1.1738,9,1,False,379
225.3093,297.5671,-72.2577,-24.28,-11.9287,195.0039,89.5844,16.8507,30.4995,1.3682,0.3682,82.8306,0.1156,0.0,0.0,0,10.4763,113.9181,45.1124,0.7657,1.098,2,0,False,380
264.4356,297.5671,-33.1314,-11.13,29.3414,184.4537,86.0229,17.4535,17.9289,1.2173,0.2173,82.5132,0.25,0.0,0.0,0,9.9095,111.2175,59.6131,0.8617,1.0154,2,0,False,381
406.8471,297.5671,109.2801,36.72,15.7093,192.2942,252.4676,19.8862,33.7378,0.59,-0.41,82.2874,0.0,0.0,1.017,16,10.3307,140.9767,52.8367,1.3815,1.0377,4,3,False,382
327.2513,297.5671,29.6843,9.98,16.4091,186.9256,148.719,17.1138,7.6886,1.0944,0.0944,81.4558,0.4021,0.0,0.0,0,10.0423,125.9687,43.9735,0.9023,0.8873,2,3,False,383
308.0984,297.5671,10.5313,3.54,0.045,198.0204,142.5718,16.3819,16.157,1.1959,0.1959,82.492,0.4777,0.0,0.0,0,10.6383,128.0858,57.8718,0.8328,0.9886,6,3,False,384
272.5191,297.5671,-25.048,-8.42,-3.0475,176.3231,125.5821,18.1742,8.1644,0.9019,-0.0981,83.2486,0.2092,0.0,0.0,0,9.4727,118.7596,48.3334,0.9502,1.0647,2,1,False,385
167.1604,297.5671,-130.4067,-43.82,19.2709,192.728,26.3943,18.0925,53.1403,0.365,-0.635,83.6856,0.5747,0.0,0.3206,8,10.354,94.6528,57.8945,1.0942,1.1666,5,0,False,386
327.1605,297.5671,29.5934,9.95,13.4501,187.8592,178.3041,18.9901,33.4628,0.59,-0.41,81.6166,0.0,0.25,0.3042,5,10.0924,126.2876,45.5286,1.1266,1.0624,5,2,False,387
279.8479,297.5671,-17.7192,-5.95,-17.6772,187.9686,153.1328,16.5739,27.0024,1.3243,0.3243,83.2721,0.443,0.0,0.0,0,10.0983,130.8936,49.6691,0.8188,0.995,8,1,False,388
322.1561,297.5671,24.589,8.26,8.2136,179.4521,186.9991,18.9715,33.5372,0.59,-0.41,81.798,0.2273,0.0,2.5021,30,9.6408,126.8441,49.8786,1.6462,0.8254,2,1,False,389
298.7668,297.5671,1.1997,0.4,-1.1501,187.6559,163.5795,17.3531,33.9654,0.59,-0.41,82.8424,0.2092,0.4592,0.0325,1,10.0815,127.4208,44.8087,0.9755,0.8837,4,3,False,390
366.37,297.5671,68.803,23.12,12.4395,187.028,184.7417,17.3818,0.4574,1.0056,0.0056,82.0479,0.0,0.4592,0.0,0,10.0478,134.2605,46.9079,0.9285,1.0837,4,4,False,391
237.3665,297.5671,-60.2006,-20.23,7.5558,203.3954,51.4692,16.6795,8.3743,1.101,0.101,82.916,0.25,0.0,0.0,0,10.9271,103.2931,52.049,0.7925,1.0417,10,2,False,392
258.2258,297.5671,-39.3413,-13.22,21.9849,176.7504,81.8462,18.3047,4.051,0.9506,-0.0494,82.0867,0.25,0.0,0.0,0,9.4956,107.0996,54.0296,0.9624,0.9622,5,0,False,393
249.3036,297.5671,-48.2635,-16.22,-3.0307,191.4523,83.3619,16.1003,6.3795,0.922,-0.078,81.813,0.5,0.2092,0.0,0,10.2855,110.6625,44.2116,0.8399,0.8432,5,3,False,394
195.1488,297.5671,-102.4183,-34.42,13.861,189.2368,39.9849,17.2895,30.6444,0.6311,-0.3689,83.0786,0.25,0.4124,0.1528,4,10.1664,98.2789,51.9817,1.0099,0.861,7,4,False,395
266.3976,297.5671,-31.1694,-10.47,4.2571,165.4347,150.0708,18.9836,34.3814,0.59,-0.41,83.8571,0.25,0.0,0.451,8,8.8877,120.7911,48.6074,1.161,1.0445,5,1,False,396
219.9268,297.5671,-77.6403,-26.09,0.619,186.4227,85.5717,18.1322,34.5544,0.59,-0.41,84.279,0.2092,0.25,0.1954,4,10.0152,108.0172,42.52,1.0694,0.8623,4,3,False,397
263.4438,297.5671,-34.1233,-11.47,8.2927,188.101,114.5177,13.662,33.8056,0.59,-0.41,82.4526,0.75,0.9592,1.6143,25,10.1054,119.3503,48.1869,1.1545,1.029,7,5,False,398
363.9054,297.5671,66.3383,22.29,28.5905,176.4164,178.1199,17.4856,1.7358,1.0212,0.0212,81.7532,0.2273,0.2092,0.0,0,9.4777,132.4871,53.7977,0.9609,1.0657,4,5,False,399
341.9954,297.5671,44.4283,14.93,14.1134,181.6144,190.9893,18.0013,26.7204,0.676,-0.324,82.4789,0.4592,-0.0,0.0,0,9.7569,133.7263,51.6793,1.0205,0.935,7,3,False,400
212.2075,297.5671,-85.3595,-28.69,26.0934,176.4868,59.5184,15.9722,33.9188,1.4116,0.4116,82.3991,0.2092,0.25,0.0,0,9.4815,106.9674,50.0073,0.738,1.0955,5,1,False,401
303.7174,297.5671,6.1503,2.07,11.203,182.7271,162.6395,19.0513,33.801,0.59,-0.41,82.4414,0.2092,0.0,0.1371,3,9.8167,122.2556,45.0347,1.1379,0.9049,7,4,False,402
276.7504,297.5671,-20.8167,-7.0,7.4717,205.107,82.3378,17.1249,1.0412,1.0127,0.0127,81.8498,0.4592,0.0,0.0,0,11.019,108.3056,51.3464,0.8856,1.0588,3,1,False,403
182.8954,297.5671,-114.6717,-38.54,9.5184,196.5847,0.0203,18.3268,4.9013,0.9403,-0.0597,82.1049,0.25,0.0,0.0,0,10.5612,87.3091,46.8253,0.9782,0.9718,5,1,False,404
263.2978,297.5671,-34.2693,-11.52,16.284,182.2994,99.3863,17.4786,17.1934,1.2108,0.2108,81.5749,0.0,0.25,0.0,0,9.7937,113.2431,55.3523,0.8659,0.9631,7,1,False,405
262.4575,297.5671,-35.1095,-11.8,28.2741,185.4178,101.3664,18.8352,33.7655,0.59,-0.41,82.3549,0.25,0.0,0.2292,5,9.9613,110.3236,57.4798,1.1007,0.6341,4,1,False,406
254.8551,297.5671,-42.712,-14.35,3.8966,190.7151,111.8813,18.1639,33.474,0.59,-0.41,81.644,0.2273,0.2092,1.2554,20,10.2459,111.4959,53.5962,1.3081,0.7504,9,2,False,407
265.1037,297.5671,-32.4634,-10.91,4.204,179.9245,133.2129,18.2885,33.9492,0.59,-0.41,82.803,0.4364,0.0,0.2311,4,9.6661,118.3601,46.8672,1.0574,1.1517,5,0,False,408
335.375,297.5671,37.808,12.71,-1.2886,203.1668,186.2976,19.8728,32.9279,0.59,-0.41,80.3118,0.0,0.0,0.2062,4,10.9148,122.7582,49.9962,1.2177,1.0009,5,5,False,409
245.8567,297.5671,-51.7104,-17.38,29.3647,194.3812,76.1131,19.9915,34.0108,0.59,-0.41,82.9531,0.0,0.0,0.021,1,10.4428,104.3897,53.1393,1.1126,1.329,1,1,False,410
330.0694,297.5671,32.5023,10.92,12.6807,201.48,138.1039,18.932,3.2633,1.0391,0.0391,83.4769,0.0,0.0,0.0,0,10.8242,121.6121,46.8678,0.9751,1.0525,3,0,False,411
272.2415,297.5671,-25.3256,-8.51,-2.0886,169.9287,156.9067,18.1401,34.3651,0.59,-0.41,83.8174,0.2092,0.25,0.6007,11,9.1291,122.6209,50.5039,1.1518,0.8862,5,2,False,412
286.9283,297.5671,-10.6387,-3.58,22.7546,203.7875,88.1804,18.5102,9.2839,1.1125,0.1125,82.5381,0.0,0.0,0.0,0,10.9481,110.0841,49.7449,0.9284,0.9432,0,0,False,413
301.9692,297.5671,4.4022,1.48,10.5351,191.4312,151.1662,17.4039,33.7594,0.59,-0.41,82.34,0.25,0.4183,0.6378,13,10.2843,122.541,46.9959,1.1061,1.0555,9,2,False,414
347.1116,297.5671,49.5445,16.65,-1.1577,182.028,199.5203,17.8546,15.4245,1.1878,0.1878,82.1308,0.25,0.0,0.0,0,9.7792,137.59,47.2663,0.9188,1.1199,3,1,False,415
280.3919,297.5671,-17.1752,-5.77,11.3281,199.3962,87.8248,16.5296,1.6277,1.0198,0.0198,82.0858,0.4183,0.25,0.0,0,10.7122,111.1985,52.5444,0.8777,1.137,4,3,False,416
324.1428,297.5671,26.5757,8.93,16.252,175.08,155.1196,17.6847,4.6241,1.0548,0.0548,84.3467,0.2273,0.1156,0.0,0,9.4059,128.7281,51.0912,0.9438,1.0709,3,3,False,417
280.7483,297.5671,-16.8188,-5.65,-15.4586,176.3149,189.6175,17.7002,52.0254,0.365,-0.635,81.9297,0.4592,0.25,0.4136,7,9.4722,126.9286,61.0139,1.126,1.0692,6,3,False,418
329.7115,297.5671,32.1444,10.8,19.1867,206.8284,174.0077,18.5148,51.7965,0.365,-0.635,81.5693,0.4592,0.0,1.2257,20,11.1115,125.264,46.8026,1.3276,0.794,3,0,False,419
233.6622,297.5671,-63.9049,-21.48,-1.4929,189.4412,75.4956,18.4817,11.2999,0.8637,-0.1363,82.9022,0.25,0.0,0.0288,1,10.1774,106.5416,48.0465,1.0605,1.019,5,5,False,420
228.7635,297.5671,-68.8036,-23.12,11.8632,179.4445,68.894,17.5412,13.897,1.1693,0.1693,82.0859,0.25,0.0,0.0,0,9.6404,104.8796,48.9231,0.8923,0.6718,5,1,False,421
326.8737,297.5671,29.3067,9.85,-8.9519,172.6107,215.7013,18.5101,33.9763,0.59,-0.41,82.8689,0.3656,0.0,1.0765,17,9.2732,135.3827,49.5043,1.2841,1.2735,4,1,False,422
219.5992,297.5671,-77.9678,-26.2,13.9221,188.43,67.5449,16.4239,33.8739,1.4161,0.4161,81.4172,0.0,0.2092,0.0,0,10.1231,107.4798,50.3786,0.7635,1.0875,2,4,False,423
270.8528,297.5671,-26.7143,-8.98,19.0375,179.6026,123.4838,17.1633,34.1079,0.59,-0.41,83.1899,0.7195,0.0,0.4806,8,9.6489,116.1242,44.0229,1.0716,0.7621,6,1,False,424
367.1576,297.5671,69.5906,23.39,10.8054,179.9477,229.8281,19.8071,33.6164,0.59,-0.41,81.9913,0.0,0.0,0.1196,4,9.6674,137.0852,49.7337,1.1575,0.819,5,3,False,425
344.6334,297.5671,47.0663,15.82,15.1832,205.1308,170.5214,17.1383,29.0637,1.3498,0.3498,83.082,0.0,0.25,0.0,0,11.0203,135.8714,41.3328,0.848,1.0243,4,3,False,426
241.9149,297.5671,-55.6521,-18.7,7.4184,180.0886,88.3001,18.5555,15.3367,0.8137,-0.1863,82.3031,0.25,0.0,0.0045,1,9.675,108.0384,47.2347,1.0063,0.9739,2,1,False,427
226.6329,297.5671,-70.9341,-23.84,18.1885,189.6349,52.1305,16.8431,16.4779,1.1996,0.1996,82.5601,0.0,0.2092,0.0,0,10.1878,103.4907,46.322,0.7977,0.841,5,2,False,428
289.9664,297.5671,-7.6006,-2.55,5.9137,189.7193,144.7555,17.2215,33.2005,0.59,-0.41,80.9768,0.75,0.0,1.8499,27,10.1924,118.2722,50.1113,1.3797,1.1769,4,0,False,429
211.247,297.5671,-86.3201,-29.01,11.6487,185.7161,68.4698,16.3172,38.2704,1.459,0.459,83.3771,0.25,0.0,0.0,0,9.9773,110.4349,49.7548,0.7387,1.0376,5,1,False,430
274.4756,297.5671,-23.0915,-7.76,22.5916,179.2649,141.1309,16.2414,52.2705,0.365,-0.635,82.3157,0.5,0.594,1.3555,22,9.6307,120.7555,49.901,1.2564,0.8691,6,4,False,431
324.839,297.5671,27.2719,9.16,-15.7876,199.6804,193.6953,19.1965,33.5526,0.59,-0.41,81.8356,0.2092,0.0,0.297,6,10.7275,128.9586,48.4841,1.1685,1.3468,2,3,False,432
241.8882,297.5671,-55.6789,-18.71,-6.5307,202.0575,98.9915,18.0103,34.6199,0.59,-0.41,84.4388,0.5,0.0,0.6704,12,10.8552,111.3734,48.0853,1.1454,0.8555,4,0,False,433
212.8187,297.5671,-84.7484,-28.48,-5.1903,182.916,87.1476,18.5548,33.4998,0.5949,-0.4051,82.6854,0.3621,0.0,0.1121,2,9.8269,107.647,53.4997,1.0575,1.0588,7,1,False,434
172.2635,297.5671,-125.3035,-42.11,-1.8857,177.9648,47.9602,17.3189,34.4569,0.59,-0.41,84.0411,0.4592,0.25,0.464,9,9.5609,99.0407,49.8193,1.0611,1.1412,9,1,False,435
231.9138,297.5671,-65.6532,-22.06,15.5153,172.582,77.7015,17.2845,16.6005,1.2053,0.2053,80.8689,0.2092,0.1156,0.0,0,9.2717,106.7179,50.1104,0.9072,0.9438,4,4,False,436
340.2019,297.5671,42.6348,14.33,3.3392,192.428,176.7259,17.6846,14.6067,0.8183,-0.1817,80.3695,0.25,0.25,0.0,0,10.3379,128.4971,48.7922,0.9453,1.091,5,1,False,437
234.6225,297.5671,-62.9446,-21.15,11.4549,183.5818,68.6076,18.3554,10.6664,1.128,0.128,83.3286,0.0,0.0,0.0,0,9.8626,106.176,53.975,0.9185,1.1337,0,1,False,438
201.7396,297.5671,-95.8275,-32.2,3.7794,188.0927,49.8082,16.2422,23.6986,0.7106,-0.2894,81.8851,0.7092,0.2092,0.0,0,10.105,99.4525,47.4352,0.8825,0.9215,5,1,False,439
246.7891,297.5671,-50.778,-17.06,2.9466,168.6853,118.5345,19.6522,23.7251,0.7118,-0.2882,82.3259,0.0,0.0,0.0,0,9.0623,112.7297,53.6569,1.1052,0.9971,5,3,False,440
254.613,297.5671,-42.954,-14.44,3.3469,184.4171,93.3084,16.1973,10.2621,0.8778,-0.1222,84.0071,0.4695,0.3848,0.0,0,9.9075,113.9737,44.5135,0.8607,0.8814,7,2,False,441
305.8935,297.5671,8.3264,2.8,10.2913,182.0805,165.8099,18.4403,33.8479,0.59,-0.41,82.5559,0.25,0.1156,0.5408,11,9.782,126.3506,42.8423,1.1699,0.9979,5,3,False,442
325.7787,297.5671,28.2117,9.48,-8.0658,198.5239,162.5681,18.3659,8.8816,0.8932,-0.1068,83.1768,0.25,0.0,0.0,0,10.6654,125.2697,48.3058,0.9997,0.8455,5,2,False,443
204.1017,297.5671,-93.4653,-31.41,15.6034,207.3942,49.6642,17.5887,50.9713,0.365,-0.635,80.2698,0.25,0.5,0.3388,6,11.1419,95.3968,55.2705,1.1178,1.0725,6,5,False,444
283.1321,297.5671,-14.435,-4.85,13.4746,193.5943,102.5167,17.3742,9.0794,0.8902,-0.1098,82.6642,0.25,0.25,0.0,0,10.4005,113.7473,50.6077,0.9267,0.8822,4,2,False,445
245.7191,297.5671,-51.8479,-17.42,25.1987,183.4303,89.9172,18.9572,33.8699,0.59,-0.41,82.6094,0.25,0.0,0.2464,6,9.8545,107.837,64.5474,1.1269,0.9713,5,2,False,446
235.9886,297.5671,-61.5785,-20.69,10.89,174.0095,91.4165,16.011,24.3164,1.2898,0.2898,83.9162,0.25,0.0,0.0,0,9.3484,119.5569,50.5066,0.7335,1.0204,4,4,False,447
343.6643,297.5671,46.0973,15.49,9.5208,178.0732,198.4302,18.2269,24.1329,0.7099,-0.2901,83.178,0.0,0.3656,0.0,0,9.5667,134.2031,50.7091,1.0,1.0072,4,3,False,448
287.5694,297.5671,-9.9976,-3.36,2.4757,190.8607,115.5087,17.2035,4.0722,0.9501,-0.0499,81.684,0.5,0.0,0.0,0,10.2537,116.6638,43.9035,0.8885,1.1172,2,0,False,449
248.2736,297.5671,-49.2935,-16.57,30.1102,179.2215,91.4449,16.1277,36.3753,1.4444,0.4444,81.8434,0.25,0.0,0.0,0,9.6284,117.893,48.4545,0.7172,0.9985,2,1,False,450
259.3761,297.5671,-38.1909,-12.83,-2.6331,187.9903,105.9011,17.3662,14.5159,0.8242,-0.1758,82.5591,0.25,0.2195,0.0,0,10.0995,114.1427,44.825,0.9285,1.0678,2,3,False,451
282.6828,297.5671,-14.8843,-5.0,-0.1549,176.7525,159.2855,19.0754,34.1248,0.59,-0.41,83.2313,0.2092,0.0,0.9585,16,9.4957,123.1409,45.8794,1.2861,0.9784,4,1,False,452
291.8747,297.5671,-5.6924,-1.91,23.759,196.2887,107.7444,17.3833,18.5341,1.2268,0.2268,81.7166,0.25,0.0,0.0,0,10.5453,116.4096,50.512,0.8557,0.9238,7,0,False,453
288.6368,297.5671,-8.9303,-3.0,35.8309,174.2432,126.4159,18.7469,29.1063,0.6386,-0.3614,80.5475,0.0,0.2504,0.0,0,9.3609,114.3765,50.2099,1.0506,0.9076,2,4,False,454
229.9552,297.5671,-67.6118,-22.72,13.7494,178.9367,65.5801,17.897,10.414,1.126,0.126,82.6225,0.2273,0.0,0.0,0,9.6131,104.127,63.8322,0.9198,1.1181,3,1,False,455
284.4384,297.5671,-13.1287,-4.41,29.5416,179.7877,116.2457,17.0203,24.1163,0.7071,-0.2929,82.3406,0.25,0.4773,0.0705,2,9.6588,118.1126,49.1529,0.9947,1.0283,6,6,False,456
302.4344,297.5671,4.8673,1.64,11.696,190.9878,135.8795,16.86,19.2689,1.2307,0.2307,83.5073,0.25,0.2273,0.0,0,10.2605,126.5438,48.6285,0.8532,1.254,4,2,False,457
230.4744,297.5671,-67.0926,-22.55,13.4843,174.4608,111.8666,17.5287,51.8086,0.365,-0.635,81.5883,0.75,0.0,0.1761,5,9.3726,112.0053,49.3874,1.075,0.9064,8,3,False,458
360.727,297.5671,63.1599,21.23,15.0144,176.1091,190.7387,19.0233,2.1118,0.9744,-0.0256,82.6334,0.0,0.0,0.0,0,9.4612,133.6163,40.716,1.0135,1.0601,3,2,False,459
209.4867,297.5671,-88.0803,-29.6,-5.7333,209.1119,39.4007,16.6686,16.6239,1.2006,0.2006,82.8537,0.344,0.0,0.0,0,11.2342,98.2755,54.8717,0.8297,0.9567,3,3,False,460
314.5593,297.5671,16.9923,5.71,17.5983,178.5896,143.2672,17.7556,7.1402,1.0847,0.0847,84.3179,0.2092,0.0,0.0,0,9.5944,127.1501,47.298,0.9047,0.8898,6,1,False,461
225.7657,297.5671,-71.8013,-24.13,0.159,192.6253,63.803,18.4459,12.3756,0.8502,-0.1498,82.6246,0.25,0.0,0.0,0,10.3485,101.7689,50.3872,0.9951,0.8528,4,1,False,462
210.3578,297.5671,-87.2093,-29.31,-4.3061,180.0681,73.3982,17.3174,21.4851,1.2595,0.2595,82.7847,0.25,0.0,0.0,0,9.6739,107.5497,54.0763,0.8658,1.1786,2,2,False,463
244.9789,297.5671,-52.5882,-17.67,13.2046,172.4615,98.8687,17.0202,22.5358,0.7262,-0.2738,82.3037,0.0,0.6864,0.0,0,9.2652,112.6031,44.7969,0.9566,0.9783,2,6,False,464
186.0396,297.5671,-111.5275,-37.48,11.293,178.5148,49.2306,19.0325,33.9664,0.59,-0.41,82.8449,0.0,0.25,0.0648,1,9.5904,97.9086,46.2118,1.119,1.1796,5,5,False,465
233.1795,297.5671,-64.3876,-21.64,28.0082,186.2213,73.6905,16.0365,38.704,1.4677,0.4677,82.7556,0.25,0.0,0.0,0,10.0044,114.2063,44.8183,0.7024,1.1675,5,1,False,466
307.9004,297.5671,10.3334,3.47,28.0147,188.6653,142.4519,16.9382,34.2933,1.4073,0.4073,84.1886,0.0,0.0,0.0,0,10.1357,135.554,46.9674,0.773,1.1051,1,3,False,467
364.8787,297.5671,67.3116,22.62,19.2177,219.7846,180.5709,19.9223,34.7722,0.59,-0.41,84.8102,0.0,0.0,0.9398,16,11.8076,128.6868,49.5656,1.3218,1.1377,1,1,False,468
291.5145,297.5671,-6.0526,-2.03,10.4567,194.2523,137.7391,17.1653,33.7683,0.59,-0.41,82.3616,0.5,0.25,2.486,31,10.4359,116.8129,53.3107,1.5461,1.0214,4,2,False,469
334.3099,297.5671,36.7428,12.35,-10.8523,182.6634,183.4706,18.9308,2.041,1.0251,0.0251,81.2401,0.0,0.0,0.0,0,9.8133,129.0251,41.256,1.0178,1.0166,3,3,False,470
287.7113,297.5671,-9.8558,-3.31,11.713,200.0616,128.5847,19.1149,33.5331,0.59,-0.41,81.7879,0.2092,0.0,0.29,6,10.748,115.195,45.6235,1.1299,1.0986,4,1,False,471
270.3741,297.5671,-27.193,-9.14,14.5327,173.505,132.2034,16.5519,33.3151,0.59,-0.41,81.2563,0.7092,0.193,0.3772,9,9.3213,118.5092,58.261,1.0291,1.0846,5,3,False,472
267.063,297.5671,-30.5041,-10.25,6.2217,173.6929,115.3033,17.9348,10.2201,1.1266,0.1266,80.6965,0.25,0.0,0.0,0,9.3314,114.0336,60.9568,0.9194,0.9521,1,0,False,473
345.4348,297.5671,47.8677,16.09,18.5972,194.6161,155.6553,19.0191,4.4148,1.0541,0.0541,81.6395,0.0,0.0,0.0,0,10.4554,123.2784,54.8709,1.0015,0.9499,5,1,False,474
196.7011,297.5671,-100.866,-33.9,25.0727,191.6341,31.0654,16.7866,34.2845,1.4131,0.4131,82.9869,0.0,0.0,0.0,0,10.2952,97.7494,53.5557,0.7371,0.9406,4,1,False,475
248.1291,297.5671,-49.438,-16.61,23.1579,199.6761,63.0993,16.2224,21.5818,1.2607,0.2607,82.7687,0.0,0.6703,0.0,0,10.7273,106.3875,50.5925,0.8289,1.1608,3,4,False,476
286.5143,297.5671,-11.0528,-3.71,13.2864,182.905,143.6037,19.0627,34.2182,0.59,-0.41,83.4591,0.2195,0.0,1.0778,18,9.8263,118.6798,64.205,1.2956,1.0273,6,0,False,477
237.2489,297.5671,-60.3182,-20.27,15.7659,179.3539,97.8159,16.6876,38.9993,1.4796,0.4796,81.3244,0.0,0.0,0.0,0,9.6355,117.376,56.8247,0.7411,1.1596,7,3,False,478
346.2108,297.5671,48.6438,16.35,20.0536,189.7234,165.7199,19.2906,9.9955,0.8796,-0.1204,83.035,0.0,0.0,0.0,0,10.1926,125.3538,57.3543,1.0364,0.8324,2,1,False,479
246.059,297.5671,-51.5081,-17.31,-9.3418,186.9089,118.1769,16.4836,33.2014,0.59,-0.41,80.979,0.9286,0.0,0.2874,5,10.0414,115.5592,48.2641,1.0038,1.0992,8,2,False,480
338.4806,297.5671,40.9135,13.75,22.6485,191.156,178.2052,19.9655,33.5636,0.59,-0.41,81.8624,0.0,0.0,0.1354,4,10.2695,125.76,54.2405,1.1383,1.2571,5,1,False,481
287.1402,297.5671,-10.4269,-3.5,25.8706,188.6807,114.882,17.9456,24.3474,0.7098,-0.2902,83.8977,0.25,0.2092,0.0,0,10.1366,116.8308,56.8822,0.9716,0.9506,5,1,False,482
254.8989,297.5671,-42.6682,-14.34,18.5863,179.0191,84.825,18.5626,8.9689,1.1087,0.1087,82.5247,0.0,0.0,0.0,0,9.6175,108.5716,55.0831,0.9713,1.0859,2,3,False,483
290.2641,297.5671,-7.303,-2.45,5.6222,189.2758,144.5602,18.8515,30.3425,0.6354,-0.3646,83.2307,0.0,0.25,0.1962,5,10.1685,121.084,48.8336,1.0884,0.9053,3,2,False,484
179.4584,297.5671,-118.1086,-39.69,-1.514,191.8976,59.447,18.8816,51.4905,0.365,-0.635,81.0874,0.1348,0.25,0.3256,7,10.3094,97.2098,61.2528,1.1855,0.9921,8,4,False,485
196.1039,297.5671,-101.4632,-34.1,17.4656,196.254,15.1206,18.2147,14.5217,1.1773,0.1773,81.9154,0.0,0.0,0.0,0,10.5434,91.2171,45.6232,0.8872,1.2313,6,0,False,486
280.1968,297.5671,-17.3703,-5.84,9.1263,176.9379,129.1407,19.4363,15.5718,0.8098,-0.1902,81.8708,0.0,0.0,0.0,0,9.5057,115.4641,49.3121,1.1313,0.8879,1,6,False,487
289.0279,297.5671,-8.5392,-2.87,15.9897,184.4488,141.2598,18.9224,33.7481,0.59,-0.41,82.3123,0.1156,0.1348,0.2223,6,9.9092,119.677,47.4912,1.1036,1.2548,4,2,False,488
312.9871,297.5671,15.42,5.18,26.08,184.0852,126.9888,19.1368,5.0301,0.9396,-0.0604,83.2717,0.0,0.0,0.0,0,9.8897,118.3205,39.3556,1.0212,0.7057,5,1,False,489
319.7783,297.5671,22.2113,7.46,19.114,201.0967,138.731,17.1829,21.9805,0.7308,-0.2692,81.6603,0.6348,0.0,0.0,0,10.8036,121.5329,53.5217,0.9509,0.8131,6,2,False,490
253.1017,297.5671,-44.4654,-14.94,12.9277,169.3358,94.0587,17.4484,5.7722,1.0706,0.0706,81.8137,0.2092,0.0,0.0,0,9.0973,112.1158,43.8734,0.8816,0.8444,6,2,False,491
244.2061,297.5671,-53.361,-17.93,5.1599,196.8877,113.2492,18.8134,52.2773,0.365,-0.635,82.3265,0.25,0.1156,0.9219,15,10.5775,111.3968,50.3768,1.2723,0.872,5,1,False,492
175.223,297.5671,-122.3441,-41.11,12.6049,187.3683,27.9599,18.9719,33.7382,0.59,-0.41,82.2884,0.25,0.0,0.0536,1,10.0661,93.2715,50.1889,1.0516,1.0122,4,0,False,493
168.6552,297.5671,-128.9118,-43.32,18.6387,177.4711,20.2923,18.9278,28.819,0.6476,-0.3524,81.7903,0.0,0.25,0.0,0,9.5343,90.5474,59.6713,1.0706,1.1772,2,4,False,494
211.6725,297.5671,-85.8946,-28.87,17.98,172.739,56.8169,17.1758,18.6876,1.2289,0.2289,81.6499,0.25,0.0,0.0,0,9.2801,103.436,48.6451,0.8543,0.9493,4,2,False,495
174.3375,297.5671,-123.2296,-41.41,-4.9307,163.9079,47.7671,17.8247,14.5821,1.1786,0.1786,81.6661,0.25,0.0,0.0,0,8.8057,98.0265,59.6707,0.9247,1.263,5,2,False,496
219.9449,297.5671,-77.6221,-26.09,15.9574,172.0038,64.2106,16.3596,15.8672,0.8089,-0.1911,83.0316,0.6156,0.2092,0.0,0,9.2406,104.8322,55.3799,0.8772,1.0356,11,1,False,497
354.5078,297.5671,56.9407,19.14,8.536,169.2074,207.8913,17.8396,13.2873,0.838,-0.162,82.0272,0.2092,0.2092,0.0,0,9.0904,137.5631,49.9501,0.9511,0.9784,2,1,False,498
193.5349,297.5671,-104.0322,-34.96,11.1181,190.7792,41.61,18.1049,31.8675,0.6186,-0.3814,83.5593,0.4592,0.0,0.0001,1,10.2493,98.5748,46.6003,1.0185,0.936,3,2,False,499
